Wins,Public Favor,Allegiance Network_Strong,Survived
7,0.7008363898624673,1,1
8,0.8638013114764026,1,1
4,0.432375154558057,0,0
10,0.8037772266640827,1,1
10,0.7653940880441431,1,1
7,0.7447009460523288,1,1
13,0.6548801808201533,1,1
11,0.8113914434466726,1,1
8,0.5765140283720752,0,0
7,0.6475994184795218,0,1
7,0.6712758615272855,0,0
4,0.657777385842289,1,0
12,0.9328635018028778,1,0
2,0.4796389112311798,0,0
7,0.8180247104693619,1,1
2,0.48394747117361,1,0
10,0.7318769179970442,1,1
8,0.7735820905472949,1,1
13,0.903756963886328,1,0
10,0.6702100080004973,1,0
5,0.6803560661767721,0,0
7,0.7575381811139882,1,1
4,0.5577748670528678,0,0
11,0.8957356748890168,1,1
3,0.4545456934779219,0,0
4,0.4746406458203741,1,0
10,0.7402165688178726,1,1
7,0.6649077404204186,1,0
5,0.7147602937941672,1,1
11,0.9512255577192912,1,1
13,0.8820316753782926,1,1
6,0.5718776386588901,0,0
3,0.4898824789742108,0,0
9,0.7362845940588069,1,1
5,0.4943904288065028,1,0
9,0.5805532288243964,0,1
3,0.4630074383933647,0,0
3,0.5252803164409937,1,0
14,0.7908508287507897,1,1
9,0.7919065606903904,1,0
7,0.7061012877159184,1,0
16,0.8784490810635407,1,1
13,0.861987060451821,1,1
9,0.7992669681540024,1,0
5,0.5760062876523275,0,0
3,0.5134230387266246,0,0
11,0.58155717978324,0,0
9,0.73413122580627,1,1
11,0.9943983596094818,1,1
3,0.4808124561631874,1,0
5,0.5921876265494296,0,0
11,0.9174585442401394,1,1
3,0.4979485741615817,0,0
8,0.7212502524502976,1,1
14,0.8406929768589328,1,0
6,0.6328985019199626,1,1
3,0.6009841443365943,0,0
12,0.8140359927274665,1,1
9,0.9549228580997128,1,1
5,0.5428203143453907,0,0
15,0.8952843653927384,1,0
7,0.8477352707343401,1,0
0,0.3552251689842058,0,0
8,0.8016815602340805,1,1
3,0.3927474478202765,0,0
12,0.734828232890696,1,1
6,0.6510750897290116,0,0
9,0.7549772990013887,1,1
9,0.7658725259045296,1,1
8,0.646516766537944,0,1
11,0.7016282149883593,1,0
13,0.8215621578678359,1,1
2,0.4134259322235826,1,0
6,0.6846442443498114,0,1
8,0.7883173009752418,1,1
12,0.8833267203350362,1,1
6,0.603805835867743,1,1
13,0.8327257747922069,1,0
9,0.6582340934409054,1,1
2,0.474044870822559,0,0
7,0.7598080118277102,1,1
2,0.5771816290461048,1,0
11,1.0093622213550182,1,1
10,0.8180009920358073,1,1
10,0.7895605455857228,1,1
13,0.8087097354898323,1,1
17,0.7957379933823205,1,1
7,0.6517036997217337,0,0
7,0.6170588294492731,1,1
11,0.6180149434677669,0,0
8,0.605024021920073,0,0
4,0.4644477754952744,1,0
10,0.8894126317789615,1,1
9,0.7259362612255364,1,0
9,0.7225743696504795,1,1
6,0.5944136888122068,1,1
7,0.5676263890175511,0,1
1,0.3852480313937126,0,0
11,0.8719332435725866,1,1
6,0.6546328888104563,0,1
8,0.8059385992300551,1,0
6,0.6947082935832464,0,1
7,0.671864956910369,1,1
14,0.9596241357501204,1,1
9,0.4659785144607007,1,0
12,0.6350875509649059,0,0
8,0.6490814158571663,0,0
9,0.4803493424617268,0,0
8,0.6746140591503084,0,0
6,0.7082967071988986,1,1
3,0.5761914169024306,1,0
6,0.8080662377141803,1,1
11,0.7586356397388015,1,0
13,0.936444929686954,1,0
3,0.5084313694155553,1,0
10,0.8514325360982429,1,1
13,0.7002165408810256,1,0
5,0.568749672444798,0,1
12,0.8715458516655412,1,1
7,0.6252504637865987,1,1
12,0.897305038460194,1,1
5,0.6295868559634397,1,1
5,0.6146987417767982,1,1
9,0.8692347895609135,1,1
6,0.5970575222791996,0,1
12,0.8947172510296214,1,1
13,1.0356700018504672,1,1
13,0.745895629769151,1,1
7,0.5062894270381552,0,0
10,0.6959447803172264,0,0
7,0.7453894055966032,1,0
8,0.6653462513229107,0,0
13,0.8716409593254417,1,1
8,0.6754300581750303,0,0
9,0.736717990528868,1,1
14,0.8367244886959856,1,1
7,0.6878652560472129,1,0
3,0.6060424219627254,0,0
12,0.6788541040162579,0,0
4,0.7522443951704489,1,0
7,0.5712759850562191,1,1
4,0.4748177296937166,0,0
8,0.8970390064462959,1,1
4,0.5979493479142649,0,0
15,0.8731317446900229,1,0
7,0.6936755448184563,0,0
4,0.6522045853197105,1,1
7,0.7537981526039896,1,0
9,0.7148822074271454,1,0
5,0.5662150213328756,0,0
7,0.6462549417269184,0,0
4,0.5692808310957505,0,0
14,0.8794670210494452,1,0
7,0.6750174102207072,0,0
8,0.7112788203307261,1,1
7,0.791859919285592,1,1
4,0.4896947803395587,0,0
4,0.6771845630176124,1,0
9,0.6642308199510897,0,0
9,0.8247395985410046,1,1
5,0.6984857958735191,1,1
13,0.7217287864920213,1,0
7,0.6559445953855003,0,1
13,0.9169534679873288,1,1
11,0.9863863237333658,1,1
7,0.6970744988549453,0,1
9,0.94063331151723,1,0
15,0.8459302105768345,1,1
4,0.5914903028354817,0,0
7,0.758028307056041,1,1
8,0.8657350449811404,1,1
13,0.8537859358664773,1,1
7,0.5728349179427772,0,1
6,0.6630902040275406,0,0
6,0.6791872161539394,0,1
5,0.5667312606407412,0,0
4,0.6181981259143895,1,1
7,0.6345288875422446,1,1
10,0.895201547254586,1,1
7,0.5445933217475605,0,0
8,0.6542395747621544,0,0
12,0.5612579866313734,0,1
11,0.7740025569440199,1,1
8,0.8334719304415007,1,1
9,0.6615065466525686,0,0
6,0.6851307248489579,1,0
6,0.702084638954034,1,0
2,0.4222912255634799,1,0
12,0.8762016052145883,1,1
8,0.7282503391348425,1,1
3,0.5203244926282284,1,0
4,0.5778773694215316,1,1
4,0.4862692958065585,0,0
7,0.6766619844712117,0,1
5,0.7459580899433833,1,1
2,0.4954690913509719,1,0
13,0.8035267183791629,1,1
6,0.764009402956671,1,1
8,0.649611274532466,0,0
12,0.9804390169186368,1,1
5,0.6874929617159901,0,0
6,0.607889924068917,1,1
8,0.6813341497886656,0,0
3,0.554213429882782,1,0
5,0.6595536387776193,0,0
8,0.8008163418924565,1,1
4,0.5746422634888215,0,0
7,0.6955842605459206,0,1
7,0.6611170792384082,0,0
8,0.6126683711175711,0,0
6,0.5527055750703381,1,1
7,0.7088918485848293,1,1
1,0.4504136912461305,1,0
7,0.7587191133761514,1,1
10,0.7968940476237606,1,1
6,0.6547582140208054,1,0
7,0.6234876430479896,0,0
6,0.6736129507012214,0,1
6,0.6849218586136072,0,1
16,0.880959774904183,1,1
14,0.8677012399397338,1,1
6,0.5793594870366173,0,0
14,0.8206107460487156,1,1
10,0.83796425353777,1,1
4,0.5555268093826901,0,1
15,0.7696174038332063,1,0
7,0.6586389585903036,0,0
9,0.6534178369910391,0,0
4,0.5858030877432967,0,0
9,0.7388058236303235,1,0
0,0.3855880234920678,0,0
8,0.6629494379559933,0,0
11,0.7612752963622196,1,1
2,0.4231058334895354,0,0
9,0.7034842947660669,1,0
5,0.5900041687659408,0,0
4,0.5992817558967075,0,0
11,0.9441852707112496,1,1
6,0.7062342895394093,1,0
6,0.5923453687588945,0,1
10,0.591583330833156,0,0
11,0.6387109207088209,0,1
14,0.842679843466726,1,1
5,0.6558484095662909,0,0
4,0.5214958834728515,1,1
14,0.7699792164237185,1,1
6,0.634992808207947,0,0
4,0.5152544493368066,0,0
8,0.7215677515564527,1,0
8,0.8358193426452392,1,1
11,0.7690205752153499,1,0
3,0.4837721434569608,0,0
10,0.6199154039522681,1,1
14,0.9558887210046784,1,1
9,0.6715175114254455,0,0
5,0.7644845316503363,1,0
3,0.5095534182401841,0,0
6,0.6245515264288796,0,0
15,0.7181868253497734,1,0
6,0.502992102940015,0,0
11,0.8019055635412105,1,0
7,0.6253051282219223,0,0
8,0.7176041091224434,1,1
7,0.7905218729386455,1,1
4,0.6076613213897518,1,1
7,0.644280314593497,1,0
7,0.747962666603354,1,1
6,0.579847261739267,1,0
4,0.626137235934549,0,0
3,0.5996619982728923,1,0
4,0.5132048572074311,0,0
2,0.5142846160950294,1,0
6,0.7481518683132559,1,1
10,0.920539112037555,1,1
8,0.6734971991553975,1,1
11,0.5155722539541914,1,1
9,0.735861041919982,1,0
6,0.5036893820248471,1,1
5,0.5204145294488185,1,0
6,0.6111569839512024,0,0
8,0.6768072122268237,1,1
11,0.7256884889235354,1,0
4,0.6039454679356925,1,1
7,0.5113163208969143,0,1
9,0.8945945472422484,1,1
7,0.5953256889566211,1,0
5,0.5056192636189645,1,0
12,0.7801868982633429,1,1
11,0.7909739812854408,1,1
4,0.5662971651919623,0,0
9,0.52435800092528,0,1
9,0.6977733594589025,0,0
11,0.7610502491889997,1,0
10,0.7007773458952635,1,1
12,0.676547288898051,1,1
8,0.8137515431596039,1,1
8,0.9491213701918868,1,1
2,0.4742745878188285,1,0
11,0.8704331638143136,1,1
8,0.7303143353788797,1,1
3,0.6080916382818841,0,0
13,0.7960323297092202,1,0
8,0.6011433265947292,0,0
5,0.5805086598452338,0,0
5,0.6972545044242046,0,0
9,0.5405128841168474,0,1
6,0.478779445322993,0,0
2,0.5177430765642503,1,0
9,0.6690772555442211,1,0
9,0.5839842782260289,1,1
6,0.597362055761589,0,0
4,0.6157829690907382,0,0
11,0.9406637311792356,1,1
15,0.9121250480267548,1,1
9,0.9653639619301454,1,1
7,0.7477356369871768,1,1
8,0.7224547397349445,1,0
14,0.896275483472841,1,0
6,0.7232504251688391,1,0
12,0.8244688401063878,1,0
15,0.89552599213737,1,0
9,0.7458066241811728,1,1
9,0.5541703373747919,0,0
9,0.6992026321186128,0,0
15,0.9638388902346744,1,0
16,0.8538355286243715,1,1
13,0.8313900058091636,1,1
7,0.6768519300223023,1,1
9,0.6826949429481002,0,1
2,0.4298832864043291,0,0
11,0.7810403135478109,1,0
6,0.7021776733966584,1,0
8,0.7041272332276716,1,1
14,0.8962830077516142,1,1
7,0.8750368294507426,1,1
11,0.6487896196876332,1,0
1,0.4188609316889622,1,0
6,0.6025197214474516,1,0
7,0.6649598645543281,0,0
10,0.8399534527368661,1,1
7,0.7127659044670337,1,0
12,0.8891068299935232,1,1
5,0.6381978944854556,0,0
10,0.8032941760637213,1,1
9,0.8446486008479926,1,0
8,0.7777212182085038,1,1
8,0.735116658507464,1,1
5,0.5986038067778008,1,0
9,0.922701263980428,1,1
3,0.4635647427758265,1,0
15,0.9789073242981696,1,0
9,0.8463797582112603,1,0
3,0.6110607507534875,0,0
2,0.5425026580807683,0,0
6,0.6768451664932748,0,0
8,0.7618798760181181,1,0
4,0.4640013917866614,1,0
8,0.5475678007739987,1,1
8,0.7751863292165001,1,1
6,0.5231881003143096,0,0
10,0.9031302480320558,1,1
7,0.6952892998625883,0,0
8,0.5998666582067663,0,0
12,0.7227466312697439,1,0
12,0.8899538643069701,1,0
10,0.8531768349352841,1,0
4,0.5400061697865237,0,0
11,0.7987257267274148,1,1
5,0.4814741246288632,0,0
7,0.6659934654682388,1,1
7,0.7972741745408938,1,1
6,0.5675272402087163,0,0
4,0.5767683149865399,0,1
3,0.5484298097830059,0,0
7,0.5908744816919829,0,0
10,0.7196875665527053,1,0
6,0.4558755197051231,0,0
9,0.5680135148987452,0,0
12,0.9461310383774154,1,1
12,0.9537250409315674,1,0
9,0.6531566728183348,0,1
8,0.7822991790799037,1,1
10,0.8692014999284658,1,1
13,0.8743002064626159,1,0
7,0.6239452662899118,0,0
5,0.5195078306185072,1,0
5,0.6327109512912327,1,0
8,0.7873309691306146,1,1
7,0.7612681227515068,1,0
12,0.6012651115892544,1,0
8,0.7723616496544109,1,1
7,0.6362140769602157,0,1
11,0.7271658595730607,1,1
7,0.6938319730279267,1,0
6,0.7355197955500703,1,0
5,0.6683661438412055,0,1
4,0.6550038151881615,1,0
6,0.6962095566588522,1,0
9,0.9758565095721072,1,1
7,0.6181791266877319,1,1
7,0.5930568946549337,0,0
19,0.9282817370907672,1,1
5,0.7583393915970317,1,1
12,0.8577862426066047,1,1
4,0.4817550558437283,1,0
14,0.7617239614084718,1,0
7,0.655188692526229,0,0
5,0.7706715203813969,1,1
6,0.7427796520797446,1,1
6,0.8350287335707067,1,1
11,0.8114301549608584,1,1
14,1.005084523318341,1,1
8,0.7228841933537064,1,0
15,0.8633668719333837,1,1
9,0.608342533338823,0,0
2,0.3825617433500896,0,0
4,0.5739070363839787,0,0
4,0.7109576078609017,1,1
6,0.6581485631133778,1,1
3,0.5675934477462031,1,0
2,0.585899650950994,0,0
5,0.6000220499310115,1,0
6,0.6496083771076964,0,1
6,0.4842287474953427,0,0
10,0.8876366434377252,1,1
5,0.6884629175507457,0,0
10,0.8392927138099803,1,1
11,0.8370158162074836,1,1
11,0.6476736181533063,1,0
10,0.8595967193349806,1,1
10,0.7473062076985555,1,0
4,0.6006449301467562,0,0
16,0.891113750050539,1,1
2,0.522142709729381,0,0
5,0.5839105250838957,0,0
3,0.535608844801684,0,0
10,0.6370148162263435,0,0
15,0.8867370920493018,1,1
5,0.6274665772902339,0,0
11,0.8427157535964297,1,0
5,0.6960833755861768,1,0
8,0.8487131528393626,1,1
7,0.7492474168885568,1,1
9,0.6701667708832771,1,1
7,0.5311866121523785,0,0
3,0.3755879909649697,0,0
8,0.5514948446452435,0,1
4,0.6414449677547924,0,0
12,0.8645464796616171,1,1
6,0.6016700467246323,0,1
5,0.6425320558054037,1,1
13,0.9196150673467748,1,1
6,0.6080300365447905,0,0
5,0.575938721042893,0,0
7,0.6924842274946447,0,1
8,0.7001419855108127,1,0
4,0.5454652387395007,1,1
4,0.6645379722413591,1,1
6,0.6202941705093048,0,0
5,0.563946935834557,0,0
3,0.5664487453630389,0,0
14,0.8294117790581444,1,1
10,0.8209483537219042,1,1
4,0.5705193053265057,0,1
8,0.6960205841995719,0,0
10,0.7488330640978549,1,1
13,0.890718756177498,1,1
13,0.9324526026701996,1,0
11,0.981439474986214,1,1
9,0.7925122242603632,1,0
12,0.7132272442214125,1,0
3,0.4828549415974644,0,0
5,0.6106287730953408,1,1
9,0.741718137289367,1,1
14,0.9769305100528902,1,1
11,0.7575101705501355,1,1
6,0.6678710620391293,0,1
6,0.472007602590498,1,0
9,0.7096281226533523,1,1
4,0.6615464170970984,0,0
5,0.6266527848733767,1,1
6,0.5659759739851216,0,1
7,0.5749715380390913,1,0
13,0.9071037703886808,1,1
9,0.6424961766158527,0,0
3,0.4476477939841607,1,0
7,0.6667913956727073,1,0
6,0.5978885740562948,0,0
6,0.6378057056493739,0,1
8,0.8550587185556884,1,1
9,0.6628905174244227,0,0
7,0.7416660966317133,1,0
6,0.654789637722112,1,1
5,0.4536768288841303,1,0
12,0.7587767830499216,1,1
10,0.8045091458998898,1,0
8,0.7554635743731107,1,1
7,0.8050984829757583,1,1
6,0.5781117383521334,0,0
7,0.6309329169931175,0,0
8,0.7819329724437856,1,1
4,0.6066894135325667,1,0
6,0.7455341005500993,1,1
9,0.8265830764695039,1,1
7,0.7929203347666762,1,0
9,0.5846174880421361,1,0
8,0.693206502113207,0,1
9,0.660522581129595,0,0
5,0.5261801128223289,0,0
5,0.6770634909807807,0,1
7,0.6987093587840212,1,1
9,0.6903502049552388,0,1
9,0.6339044636691681,1,0
10,0.7839270016628176,1,0
5,0.4812050557678186,0,0
6,0.6348804398975685,0,1
13,0.9501448726725034,1,1
7,0.6064609589411417,0,0
14,0.9059271658310856,1,1
9,0.6575460175167401,1,0
6,0.5500249432340175,1,0
3,0.554079773777338,1,0
3,0.5462579663174976,0,0
9,0.8225542033052119,1,1
9,0.7824381271111823,1,0
2,0.4957950197620149,0,0
2,0.4156421371155028,0,0
6,0.6525690123213215,1,1
12,0.8051479361820074,1,0
4,0.5231581789852855,1,0
12,0.8498981576559826,1,0
7,0.6693187526089432,0,0
3,0.4478463944230991,0,0
5,0.5391009956967406,1,0
9,0.8344447660514362,1,1
3,0.5183025936880379,0,0
5,0.5995954269891982,1,1
13,0.6754166667567825,0,0
3,0.4089989726495228,1,0
14,0.8527893488930873,1,1
8,0.5297185719225478,0,0
6,0.7363667978218524,1,1
8,0.6410552302791078,0,0
3,0.5736128765521401,0,0
13,0.9379650836334634,1,0
6,0.5166055470208657,1,0
8,0.8465317535674777,1,1
10,0.6869489264924046,0,0
8,0.6469635667026358,1,1
11,0.8628783468427661,1,1
5,0.5049749498318133,1,1
14,0.8512825814816006,1,1
8,0.5883509573425753,0,0
10,0.798060533490398,1,1
4,0.5094475019528342,0,0
13,0.5316119354153046,0,0
5,0.4747007310375378,0,0
5,0.7056384061077273,1,1
5,0.5777362404218902,0,0
3,0.5587746800791675,0,0
5,0.5094873031825776,0,0
2,0.4266833712916352,0,0
6,0.4859278843268182,0,0
8,0.8445088535789286,1,1
12,0.9692931915234392,1,1
5,0.5225415397386264,1,1
6,0.7310704661925439,1,1
6,0.6175073016532243,0,0
6,0.4332256755958618,1,0
5,0.7028425834750415,1,1
9,0.7553647578674366,1,1
3,0.5376567990035037,0,0
10,0.9230466838808846,1,1
7,0.7266554733595433,1,0
7,0.6487514137871327,1,1
6,0.5654983418978231,0,0
9,0.8075746339423976,1,1
9,0.6572469743765289,0,1
5,0.5215976164902953,1,0
4,0.6168369870086595,0,0
5,0.7834772793064898,1,1
2,0.4644257401429535,1,0
10,0.805759366507983,1,1
7,0.7170826700013154,1,0
6,0.6229330719432883,0,1
4,0.5079991505888294,0,0
8,0.7525106282800487,1,0
4,0.6020709021872197,1,0
18,0.8134472421147397,1,0
8,0.8726340638978327,1,0
10,0.9705623797852354,1,1
7,0.7917392036315566,1,0
9,0.6838967477749079,1,1
3,0.5927441585607058,0,0
9,0.8200560788111194,1,1
6,0.7202078985474627,1,0
4,0.4609719360969036,0,0
10,0.6595699431688313,1,1
14,0.9302266472639876,1,1
15,0.7562357076033395,1,1
8,0.8066400387107631,1,1
4,0.621384961945294,1,0
5,0.6117233826082858,0,0
9,0.8256552464201065,1,1
11,0.9342282094199748,1,0
15,0.922059097031429,1,1
4,0.5055248480108532,0,0
5,0.6412955453106751,0,0
8,0.6524943073755476,0,1
11,0.8506052745621092,1,0
5,0.6704388747119154,1,1
8,0.7451679174668769,1,0
4,0.5240743527056844,1,0
6,0.6493853930709061,1,1
5,0.4484647735745951,1,0
8,0.6761356129596706,1,0
8,0.8722653114829388,1,1
11,0.851462104398779,1,0
5,0.6048777566487554,0,0
7,0.6433083451027832,1,1
7,0.758755848502854,1,1
8,0.6967762946004564,0,0
4,0.6190966205460482,0,0
1,0.3871442538712352,0,0
14,0.8845969421534204,1,1
6,0.6493819964747664,0,1
3,0.5141087210451402,0,0
8,0.750438814115731,1,1
3,0.5261228445476737,0,0
6,0.7008642230618792,1,1
8,0.5919672935067812,0,1
2,0.5199252262197638,0,0
6,0.6744158488111917,1,0
6,0.5698998968222002,0,0
14,0.923003573563641,1,1
8,0.8382265092049311,1,1
8,0.746510319154452,1,0
4,0.7335603111174793,1,0
9,0.8230638027627785,1,1
18,0.9132804862087476,1,1
11,0.6307995785615256,1,0
3,0.5401153550019305,1,0
10,0.602561711374966,0,1
8,0.8107854927556637,1,1
13,0.9210275390035124,1,1
9,0.7416936040531588,1,1
4,0.5896007960447683,1,1
6,0.6974575480663893,0,1
1,0.4444677605097217,0,0
10,0.5520191754654685,1,1
10,0.7254263706671994,1,1
9,0.739330850556631,1,1
8,0.63449500572232,0,0
11,0.8780329350137815,1,1
8,0.7957933572411898,1,1
8,0.6746506565339135,0,0
4,0.5440706459126174,0,0
9,0.7783586446537687,1,1
7,0.6884521679150465,0,0
5,0.55966359094633,0,0
5,0.7042609812608893,1,1
2,0.4959073458492389,0,0
7,0.6964318871595683,1,0
1,0.4555834378565659,1,0
11,0.7317620470632773,1,0
6,0.6650200083028781,1,1
4,0.5589543711105542,1,0
12,0.8146860243821213,1,1
4,0.5789543205958528,0,0
5,0.5653485559542107,1,1
5,0.6466845278548388,0,1
10,0.8723106184306524,1,1
12,0.9650096574387108,1,1
9,0.813006368785807,1,1
3,0.5168531585779277,1,0
9,0.6084329238817496,0,0
10,0.6377038572658297,0,0
10,0.5049703446802883,0,0
4,0.5565082687612211,1,0
5,0.6115314812872238,1,0
3,0.4967550447292904,1,0
6,0.5365758839790883,0,1
11,0.844627716965815,1,1
6,0.706823793547805,1,0
8,0.7144932704042507,1,0
8,0.6608858248087758,0,1
14,0.826416218672524,1,0
6,0.7188401656348052,1,0
9,0.5528123765576082,0,0
6,0.6621956544529225,1,0
2,0.4837231491389009,1,0
7,0.7313602762862087,1,1
12,0.8768079603977766,1,1
10,0.6905333350750011,1,1
6,0.6135654419996291,0,0
13,0.9536056393875812,1,1
13,0.9399360043363868,1,1
11,0.8310873125174414,1,1
14,0.8463661134297253,1,1
9,0.9840688178164742,1,1
2,0.4948700968840026,1,0
7,0.5688874718719391,0,0
3,0.5179144064201123,0,0
8,0.7420233511841866,1,0
8,0.6082632081351402,1,1
14,0.7539760217636104,1,0
5,0.6479086391887396,0,0
3,0.4893070217838758,0,0
6,0.5862404582597809,0,0
1,0.4234498312494356,1,0
13,0.8460851046963708,1,1
7,0.6557415204158181,1,1
4,0.4843236766372392,0,0
4,0.6069353919991585,0,1
9,0.663725120012633,0,0
8,0.636877452692253,1,1
7,0.618898850732256,1,1
6,0.7586886185762656,1,0
3,0.5664263407441823,1,0
7,0.7214717881619009,1,0
21,0.8426366929075733,1,1
13,0.8816420333832121,1,0
7,0.7398436409166215,1,0
7,0.5771213806972915,0,0
13,0.7964922020409025,1,0
6,0.6964558265640131,0,1
11,0.8394649246412473,1,0
10,0.902619514616257,1,0
9,0.7699115001450321,1,0
8,0.8330286166688713,1,0
5,0.6029378653906693,1,0
8,0.6783123160616026,1,0
9,0.7602297265517667,1,1
17,0.838195240822551,1,0
8,0.7443718217976882,1,1
16,0.9659106287704116,1,1
8,0.697729017099933,0,0
11,0.6213267840305604,1,1
4,0.5135178378439887,1,1
3,0.5069531697621303,0,0
12,0.728152413749854,1,1
3,0.5130181805822025,0,0
12,0.7974423089251839,1,1
5,0.6724865207221883,0,0
13,1.0192133989491692,1,1
8,0.6871076889852328,0,1
9,0.7821954098267855,1,1
9,0.6767932830059462,1,1
9,0.6950294927630308,0,1
8,0.8033220440157451,1,0
9,0.7246179331530485,1,1
3,0.5045916368812753,0,0
9,0.757510613477394,1,1
6,0.7784126864764972,1,1
15,0.8848318668381192,1,0
3,0.4541136069698994,0,0
6,0.5240218898340524,1,0
9,0.816284618976814,1,1
5,0.5225089246644824,0,0
8,0.5888209039745035,1,1
15,0.8304127221041409,1,1
9,0.8164798398635585,1,1
8,0.7692421225595163,1,1
4,0.6396400580697674,0,0
6,0.6638132669449609,1,1
7,0.6662740036340253,0,0
9,0.6035754115488019,0,0
9,0.5758545959713139,1,0
4,0.4873586417635801,0,0
8,0.7670339461197275,1,1
6,0.6216475243170801,0,1
11,0.8233282959750206,1,0
11,0.765181682776672,1,1
11,0.7404595101576188,1,0
7,0.6073389325270742,0,0
6,0.6167963491771635,0,0
5,0.5344449454767225,0,0
4,0.565678302548653,0,0
3,0.5462609235446206,1,0
10,0.7867440084071013,1,1
11,1.031727618865656,1,1
4,0.4598803101474976,1,0
2,0.5535804139769338,0,0
7,0.562719514283489,1,1
7,0.7003445339415216,1,1
10,0.7630176824588809,1,1
6,0.6229804532212881,0,0
10,0.5557419361398211,0,0
9,0.549614818890966,0,0
8,0.6630622955568563,0,1
9,0.5969327734322164,1,1
11,0.6598631259912991,0,0
10,0.7519501272620409,1,0
12,0.880945511315866,1,1
14,0.7691587098863064,1,1
3,0.7018470271994777,1,0
7,0.5429701881653101,1,1
4,0.5453128867373734,0,0
16,0.9581613264051124,1,1
9,0.5713349704015086,0,0
10,0.7926610013444034,1,0
8,0.6506313743435715,0,1
8,0.7983274280906595,1,1
8,0.6859709762914888,1,1
8,0.7273694775632333,1,0
6,0.7016801597869683,1,0
6,0.6453010744261137,0,1
11,0.6967349805513579,1,1
9,0.6736099989167118,0,0
7,0.6392020650606264,0,0
11,0.90990739842102,1,0
13,0.8473367493563401,1,1
10,0.6862308750333227,0,1
12,0.8993175846339618,1,1
6,0.689709663566131,1,0
7,0.7006527046805325,1,1
7,0.6618228178018137,1,1
9,0.6650022324626069,1,1
5,0.6121377142110863,1,1
9,0.7745898742742593,1,0
9,0.8435464824508708,1,1
11,0.9413308414912008,1,1
8,0.7796771956079306,1,1
15,0.8287273037116807,1,0
3,0.5251121682998424,0,0
5,0.4302389495589693,0,0
10,0.6970079800423592,0,1
8,0.7685538981238559,1,1
8,0.704536260212624,1,1
11,0.90253734791115,1,1
11,0.9139503020985662,1,1
6,0.543876526482611,0,0
3,0.567847067566925,0,0
3,0.4763677516539783,1,0
9,0.8845824946016866,1,1
6,0.6259604616475014,0,1
10,0.7625696483895351,1,1
7,0.686651191913413,0,1
3,0.5078238430199404,0,0
11,0.5004933507889997,0,0
2,0.4567642080744181,0,0
9,0.7421309972308242,1,1
7,0.5754330537748654,0,1
10,0.8956232939335869,1,1
4,0.54619978713399,1,1
5,0.5618454839219984,0,0
4,0.5878051794614665,0,0
10,0.8143507494257439,1,1
5,0.5970622201489313,0,0
13,0.7902218778745673,1,1
